,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
4818,42,75,54,54,79,68,81,58,67,100,44,18
4819,71,87,74,31,14,50,73,63,100,74,60,59
4820,0,0,0,0,0,0,0,0,0,0,0,0
4821,59,100,77,25,16,44,33,16,69,66,35,24
4822,72,84,98,84,90,92,100,84,86,91,96,83
4823,60,92,95,49,28,42,51,49,84,100,39,64
4824,75,81,100,35,27,20,63,35,53,37,14,57
4825,86,93,53,51,61,100,85,70,32,25,10,14
4826,77,79,80,70,69,85,84,79,83,100,71,85
4827,82,100,96,55,19,20,25,22,32,29,21,28
4828,30,36,39,25,29,34,39,30,100,31,3,4
4829,40,57,85,37,22,19,39,47,95,100,24,65
4830,60,65,100,57,52,59,71,50,47,48,99,67
4831,78,100,92,59,36,51,71,54,82,90,48,64
4832,67,86,61,47,30,45,100,63,68,47,47,77
4833,0,0,0,0,0,0,0,0,0,0,0,0
4834,62,14,54,54,27,16,41,51,0,100,16,59
4835,0,0,0,0,0,0,0,0,0,0,0,0
4836,80,84,87,85,93,97,90,88,100,97,91,92
4837,39,46,35,26,31,36,47,36,59,78,100,79
4838,4,5,5,6,7,8,7,7,7,100,5,5
4839,33,0,0,39,100,33,69,19,0,14,19,64
4840,61,75,100,50,44,36,33,27,30,34,38,31
4841,100,96,60,14,1,8,28,24,45,47,18,30
4842,70,100,59,38,11,22,41,37,54,38,18,33
4843,0,0,100,0,0,0,7,0,0,0,0,0
4844,73,77,81,79,83,94,100,78,79,75,81,88
4845,8,9,9,25,13,13,9,9,100,25,18,11
4846,8,9,9,25,13,13,9,9,100,25,18,11
4847,0,0,0,0,0,0,0,0,0,0,0,0
4848,17,14,19,15,20,48,87,72,95,100,27,23
4849,57,83,100,19,13,8,7,11,14,12,39,44
4850,97,49,88,89,45,30,95,88,100,92,72,81
4851,73,73,84,80,98,100,88,83,77,73,82,76
4852,32,45,28,24,28,36,64,100,97,65,36,37
4853,18,36,24,100,17,17,25,12,10,7,6,9
4854,0,0,0,0,0,0,0,0,0,0,0,0
4855,100,84,81,45,18,10,9,96,19,20,8,19
4856,54,58,64,64,59,69,76,66,68,100,61,69
4857,0,24,100,14,0,0,29,0,0,12,0,0
4858,0,0,0,0,0,0,0,0,0,0,0,0
4859,51,64,57,35,34,46,56,67,100,97,51,77
4860,74,83,63,42,34,50,100,54,65,53,37,39
4861,60,64,68,53,41,55,57,56,100,77,51,64
4862,51,50,47,69,100,70,62,54,41,65,42,39
4863,66,69,76,46,52,80,73,50,100,41,63,39
4864,91,96,96,74,45,40,35,82,100,97,50,71
4865,72,74,59,44,46,61,88,100,70,61,57,72
4866,72,74,59,44,46,61,88,100,70,61,57,72
4867,28,38,25,18,16,22,27,23,23,100,26,29
4868,73,55,51,53,67,77,84,93,82,73,94,100
4869,81,73,88,59,51,64,74,83,87,100,59,91
4870,13,14,14,29,18,17,14,13,100,28,23,16
4871,99,93,100,70,60,69,59,76,78,48,44,49
4872,49,53,56,51,61,68,78,77,81,100,77,84
4873,100,37,20,7,4,6,15,0,13,10,0,0
4874,52,60,63,74,100,93,83,65,66,72,81,72
4875,34,37,37,39,51,50,53,100,38,41,46,42
4876,66,73,91,81,74,64,82,66,78,100,73,76
4877,14,14,12,9,23,9,10,14,15,15,100,24
4878,12,15,12,19,100,9,35,47,35,24,51,25
4879,13,14,14,27,16,16,13,13,100,30,21,15
4880,73,73,84,80,98,100,88,83,77,73,82,76
4881,56,47,58,72,100,65,76,65,64,93,77,62
4882,100,85,83,73,40,56,88,75,86,84,80,100
4883,64,100,54,44,47,60,71,68,82,76,56,78
4884,11,13,13,26,14,14,10,10,100,27,19,12
4885,65,35,0,0,100,0,29,59,65,0,41,41
4886,31,47,21,9,2,5,4,22,47,100,26,49
4887,90,88,100,75,68,71,74,71,65,63,78,95
4888,100,92,78,69,58,61,70,65,79,87,68,78
4889,46,48,42,25,21,31,44,52,100,71,29,45
4890,48,50,45,28,24,33,46,54,100,72,32,48
4891,9,10,10,25,14,14,11,11,100,26,19,12
4892,53,62,64,26,35,25,47,44,97,100,33,46
4893,55,91,100,24,13,15,18,15,20,22,9,12
4894,68,71,63,37,37,46,58,69,100,76,40,57
4895,18,16,17,10,9,12,22,100,81,18,8,12
4896,100,55,37,24,21,24,20,24,52,49,23,40
4897,100,95,83,20,7,8,12,6,19,14,1,1
4898,74,100,99,70,59,62,62,68,68,64,66,71
4899,100,30,14,10,27,50,51,26,36,46,33,26
4900,88,100,92,83,85,88,97,93,100,92,86,89
4901,96,100,80,42,24,32,36,37,52,51,29,39
4902,96,100,80,42,24,32,36,37,52,51,29,39
4903,83,84,100,70,60,65,69,65,60,58,72,88
4904,82,94,70,56,60,74,100,84,84,95,78,100
4905,9,10,10,25,13,13,10,10,100,25,18,11
4906,9,10,10,25,13,13,9,9,100,25,18,11
4907,37,39,35,100,16,20,26,36,45,34,19,29
4908,97,100,70,64,37,63,51,29,29,45,57,75
4909,75,79,80,81,99,99,86,73,96,100,82,82
4910,100,81,40,14,1,0,7,8,10,4,0,5
4911,0,0,1,1,1,1,1,1,1,1,11,100
4912,100,18,18,18,28,39,35,29,31,26,39,44
4913,55,83,77,47,38,46,57,50,84,100,65,67
4914,78,69,31,24,21,24,44,15,18,100,44,40
4915,27,24,19,10,5,0,4,0,65,100,23,18
4916,49,48,47,43,49,50,100,49,42,47,49,80
4917,0,0,0,0,0,0,0,0,0,0,0,0
4918,79,81,83,82,98,91,92,100,86,90,89,88
4919,75,84,100,66,50,56,62,67,59,60,71,82
4920,74,84,100,67,50,56,61,66,58,59,69,80
4921,17,17,15,15,16,18,100,31,30,22,15,18
4922,73,73,84,80,98,100,88,83,77,73,82,76
4923,0,71,100,71,0,0,0,0,0,0,71,0
4924,70,11,100,18,5,0,4,9,25,29,0,0
4925,8,9,9,25,13,13,9,9,100,25,18,11
4926,67,78,71,74,90,92,90,80,79,100,79,69
4927,27,34,29,28,100,19,45,59,57,41,57,37
4928,23,31,23,15,8,30,64,40,100,44,29,22
4929,62,46,55,32,25,34,42,56,87,59,52,100
4930,62,46,55,32,25,34,42,56,87,59,52,100
4931,0,0,0,0,0,0,0,0,100,83,0,0
4932,65,71,66,75,100,72,91,61,50,49,62,77
4933,5,8,100,6,7,6,7,6,7,7,7,7
4934,57,66,44,33,49,45,82,85,82,90,77,100
4935,30,22,35,22,0,100,65,22,57,26,52,22
4936,19,29,29,16,16,29,74,69,96,100,27,34
4937,54,52,55,54,61,100,91,69,64,56,98,75
4938,12,15,12,19,100,9,35,47,35,24,51,25
4939,13,16,13,19,100,10,36,47,36,24,51,25
4940,15,19,16,21,100,11,37,49,38,27,52,27
4941,13,16,13,19,100,10,36,47,36,24,52,25
4942,12,15,12,19,100,9,35,47,35,24,51,26
4943,19,22,19,25,100,18,41,52,41,30,55,31
4944,61,85,100,40,43,21,33,23,27,34,18,23
4945,98,100,47,29,16,16,20,22,37,36,22,53
4946,71,93,75,40,26,32,39,100,78,72,29,53
4947,71,93,75,40,26,32,39,100,78,72,29,53
4948,38,38,54,100,69,0,0,0,38,0,0,100
4949,1,1,1,1,1,0,0,0,0,100,1,1
4950,18,22,17,10,6,8,16,43,70,100,13,12
4951,77,100,80,42,25,32,49,35,39,45,16,30
4952,58,76,67,50,45,49,92,93,99,96,98,100
4953,75,75,86,85,100,100,90,84,78,74,82,78
4954,27,15,16,14,25,31,78,79,100,87,38,36
4955,62,89,100,42,38,35,40,49,81,71,44,44
4956,79,81,100,75,64,68,70,64,59,60,73,84
4957,54,60,76,60,54,96,100,63,53,40,51,82
4958,22,24,19,12,9,28,35,49,100,51,63,44
4959,37,48,43,48,33,35,39,100,62,56,43,54
4960,12,13,13,100,19,21,16,21,39,20,16,21
4961,75,89,76,54,54,60,58,70,98,100,63,70
4962,73,88,78,53,54,60,59,71,97,100,65,71
4963,26,25,21,8,12,19,50,61,100,93,42,48
4964,89,100,96,51,44,50,53,51,58,68,55,52
4965,89,100,96,51,44,50,53,51,58,68,55,52
4966,93,100,87,68,50,55,68,67,79,97,66,72
4967,73,73,84,80,98,100,88,83,77,73,82,76
4968,100,15,0,7,0,7,26,0,23,52,7,0
4969,45,56,41,27,23,28,17,33,100,94,41,73
4970,73,73,84,80,98,100,88,83,77,73,82,76
4971,55,59,46,27,22,36,48,47,67,61,36,100
4972,100,47,41,40,43,40,37,41,47,38,42,43
4973,100,47,41,40,43,40,37,41,47,38,42,43
4974,78,76,84,100,85,77,74,68,69,82,80,73
4975,79,100,84,68,38,47,60,57,93,87,57,66
4976,0,0,0,0,0,0,0,0,0,0,0,0
4977,50,26,25,20,93,88,100,57,43,40,46,69
4978,83,81,92,83,100,93,94,92,93,90,88,86
4979,80,83,100,66,51,44,44,41,52,64,78,62
4980,100,43,50,40,89,95,65,57,54,62,68,78
4981,87,90,100,51,14,36,51,44,64,64,16,75
4982,40,13,9,10,60,100,90,65,65,32,27,47
4983,75,84,100,67,51,57,62,68,60,61,71,82
4984,82,86,81,87,100,94,89,87,84,83,85,89
4985,77,78,89,81,98,100,91,85,81,75,84,81
4986,49,47,51,40,27,38,61,100,99,78,48,52
4987,77,76,88,81,98,100,90,85,81,74,83,79
4988,27,29,22,0,12,0,20,0,100,66,12,0
4989,3,4,3,1,1,1,3,1,3,100,7,4
4990,58,66,92,49,25,39,57,60,88,100,41,36
4991,0,7,0,0,0,0,0,100,10,0,9,11
4992,100,91,86,59,75,93,76,86,97,84,66,57
4993,89,62,76,30,41,38,51,80,100,72,49,32
4994,0,0,0,10,0,0,25,59,100,0,0,0
4995,60,62,65,40,49,50,65,63,98,100,45,68
4996,82,85,91,85,100,91,90,86,91,85,87,83
4997,0,0,0,0,0,0,0,0,0,0,0,0
4998,48,40,34,32,40,39,40,64,42,42,45,100
4999,79,84,100,94,78,73,78,70,85,90,71,68
5000,83,84,87,82,100,93,91,87,84,81,83,83
5001,76,79,99,95,100,100,94,88,91,86,84,80
5002,68,75,80,47,44,53,59,64,100,93,52,71
5003,0,0,0,0,0,0,63,0,100,0,88,0
5004,0,0,0,0,0,0,0,0,0,0,0,0
5005,68,71,70,41,28,35,44,46,100,65,41,56
5006,85,100,94,75,72,67,72,69,81,93,67,69
5007,67,97,92,48,38,48,58,59,93,100,45,57
5008,78,80,91,86,100,100,91,87,83,77,84,84
5009,79,82,94,87,100,95,91,86,86,80,85,85
5010,85,88,94,88,93,98,100,87,85,86,88,93
5011,0,0,0,0,0,0,0,0,0,0,0,0
5012,0,0,0,0,0,0,0,0,0,0,0,0
5013,0,0,0,0,0,0,0,0,0,0,0,0
5014,0,0,0,0,0,0,0,0,0,0,0,0
5015,0,0,0,0,0,0,0,0,0,0,0,0
5016,0,0,0,0,0,0,0,0,0,0,0,0
5017,0,0,0,0,0,0,0,0,0,0,0,0
5018,41,37,40,21,25,38,55,44,59,100,59,83
5019,0,0,0,0,0,0,0,0,0,0,0,0
5020,0,0,0,0,0,0,0,0,0,0,0,0
5021,0,0,0,0,0,0,0,0,0,0,0,0
5022,0,0,0,0,0,0,0,0,0,0,0,0
5023,38,51,42,23,22,30,63,59,86,100,51,77
5024,62,100,38,29,11,28,43,56,32,51,71,94
5025,84,30,20,100,2,3,22,51,35,8,3,28
5026,57,39,82,54,49,54,60,43,48,60,69,100
5027,0,0,0,0,0,0,0,0,0,0,0,0
5028,39,35,17,14,28,30,28,21,18,31,43,100
5029,24,24,22,22,28,48,50,78,100,63,33,54
5030,63,66,58,32,53,61,77,67,74,100,60,80
5031,59,63,52,26,49,55,75,63,69,100,53,77
5032,69,70,55,38,36,30,44,34,100,98,53,44
5033,0,83,0,100,100,0,0,0,0,0,0,0
5034,63,78,78,69,64,72,92,78,92,100,60,68
5035,47,52,52,45,51,55,62,53,53,55,100,59
5036,68,87,87,88,75,100,77,68,80,85,67,68
5037,57,57,57,47,55,68,79,79,100,82,62,80
5038,0,2,1,0,1,2,3,4,7,20,18,100
5039,88,100,39,30,17,40,63,69,52,67,44,63
5040,34,80,56,43,28,36,49,66,98,100,46,67
5041,100,3,14,8,0,8,0,3,0,0,4,18
5042,0,20,20,50,17,0,100,20,63,17,17,17
5043,0,0,0,0,0,0,0,0,0,0,0,0
5044,77,77,89,81,98,100,90,85,80,74,84,80
5045,0,0,0,0,71,0,0,71,0,0,0,100
5046,74,82,77,63,59,72,88,93,100,91,64,88
5047,84,99,100,94,74,81,83,82,99,90,67,72
5048,44,38,24,16,13,43,96,61,100,72,23,56
5049,100,30,30,35,0,80,85,0,90,55,25,50
5050,94,77,24,56,21,37,54,100,88,51,30,41
5051,0,100,23,0,0,32,0,0,0,0,0,0
5052,2,0,0,3,0,40,27,47,27,100,9,7
5053,0,0,0,0,0,0,0,0,0,0,0,0
5054,0,0,0,0,0,0,0,0,0,0,0,0
5055,0,0,0,0,0,0,0,0,0,0,0,0
5056,22,32,31,4,26,67,100,33,39,41,49,48
5057,41,41,43,44,60,64,100,76,74,67,67,65
5058,0,0,0,0,0,0,0,0,0,0,0,0
5059,100,42,31,25,27,36,47,41,8,24,8,64
5060,73,63,61,59,62,60,63,74,92,99,91,100
5061,20,4,7,5,10,29,33,53,100,71,15,27
5062,0,0,0,0,0,0,0,0,0,0,0,0
5063,21,24,22,20,23,23,31,43,100,47,22,22
5064,30,33,34,26,31,29,40,62,100,46,20,26
5065,71,85,64,44,48,59,100,68,100,84,63,91
5066,79,79,81,89,95,97,100,93,92,85,87,90
5067,27,27,22,0,21,22,50,68,74,100,40,31
5068,34,52,55,47,64,47,87,77,100,77,31,51
5069,0,0,0,0,0,0,0,0,0,0,0,0
5070,11,10,11,23,76,100,44,18,16,12,10,14
5071,92,100,95,85,82,84,88,76,83,83,80,91
5072,72,100,73,47,30,35,53,17,5,5,6,7
5073,46,72,87,44,38,56,80,85,100,89,53,64
5074,4,12,4,3,3,3,4,100,4,3,4,3
5075,58,83,100,52,41,68,70,64,64,81,39,73
5076,100,58,55,47,32,32,34,39,43,38,36,38
5077,13,14,18,13,100,27,23,37,23,18,37,21
5078,24,38,11,0,11,22,27,31,13,82,56,100
5079,0,0,50,0,100,60,0,60,100,50,80,50
5080,100,40,77,17,37,37,17,20,17,17,0,30
5081,3,2,3,3,5,8,22,71,100,98,13,5
5082,0,0,0,0,0,0,0,0,0,0,0,0
5083,0,0,0,0,0,0,0,0,0,0,0,0
5084,0,0,0,0,0,0,0,100,50,0,100,50
5085,89,95,82,61,48,71,84,87,100,89,74,71
5086,0,0,0,0,0,0,0,0,0,0,0,0
5087,58,100,41,48,0,34,77,64,69,73,29,55
5088,77,40,42,15,13,35,44,43,82,83,31,100
5089,60,100,51,24,14,23,67,60,45,42,18,30
5090,59,35,100,0,88,29,0,59,29,29,0,0
5091,93,92,75,51,38,43,100,73,82,88,66,62
5092,34,35,96,90,39,50,100,47,52,39,33,76
5093,42,100,38,36,17,38,33,63,62,61,24,29
5094,80,70,37,52,48,34,79,100,60,85,19,50
5095,20,20,17,14,14,15,25,38,100,54,19,21
5096,0,0,0,0,0,0,0,0,0,0,0,0
5097,74,87,97,80,100,100,86,85,79,79,81,80
5098,73,92,66,57,84,78,88,68,95,100,56,67
5099,0,0,0,0,0,0,0,0,0,0,0,0
5100,65,65,70,48,67,67,80,65,81,87,83,100
5101,19,31,100,39,36,48,79,51,65,54,35,56
5102,24,24,22,18,20,24,33,29,33,100,46,46
5103,44,38,39,21,18,27,46,50,76,100,60,72
5104,40,20,16,23,27,56,100,46,51,44,29,39
5105,42,27,29,25,58,86,80,88,86,100,54,79
5106,49,100,47,38,27,42,68,63,89,77,25,53
5107,7,0,6,3,10,26,60,92,56,100,12,13
5108,0,23,5,6,0,0,4,5,0,4,100,20
5109,64,68,58,56,38,74,85,43,62,82,67,100
5110,0,0,0,0,0,0,0,0,0,0,0,0
5111,63,81,84,65,59,77,71,66,70,100,67,76
5112,85,100,46,38,41,64,87,73,72,40,35,65
5113,51,56,66,61,43,69,80,77,92,87,59,100
5114,31,32,25,32,25,40,78,64,100,84,41,50
5115,100,28,23,19,36,77,78,79,70,54,42,63
5116,46,100,70,45,36,34,22,24,27,29,9,7
5117,34,41,27,34,32,70,61,100,55,51,36,42
5118,13,14,21,14,14,17,17,66,22,21,100,16
5119,15,70,100,0,0,21,15,0,15,18,0,48
5120,34,39,29,0,17,30,66,56,69,100,23,57
5121,52,58,78,63,66,71,80,76,82,100,75,84
5122,89,100,60,35,40,72,45,42,88,77,12,23
5123,58,79,93,70,37,61,50,51,77,100,27,35
5124,38,44,58,46,68,100,46,33,36,29,26,36
5125,98,75,79,43,26,44,47,24,33,54,23,100
5126,100,90,82,82,67,72,72,79,79,67,74,73
5127,12,15,13,36,27,18,14,13,25,26,36,100
5128,21,21,19,38,32,21,18,19,32,31,38,100
5129,72,68,67,48,39,44,41,55,100,80,37,37
5130,18,8,6,5,7,7,8,7,7,7,100,9
5131,56,61,76,83,100,91,80,60,64,73,81,78
5132,42,43,19,100,36,63,67,31,26,29,35,65
5133,88,97,95,82,85,80,100,97,96,89,82,98
5134,100,77,70,58,72,80,79,79,76,79,78,88
5135,63,0,0,0,0,0,88,0,0,88,0,100
5136,0,0,0,100,0,0,0,0,0,0,0,0
5137,0,0,0,0,0,0,0,0,0,0,0,0
5138,23,100,50,42,19,19,23,0,0,0,46,0
5139,38,58,85,96,19,0,0,58,62,100,0,88
5140,57,50,71,26,40,46,60,100,92,100,67,85
5141,92,88,86,56,49,52,89,88,100,95,54,80
5142,65,70,80,74,80,81,82,100,74,68,70,74
5143,100,96,94,78,56,63,69,72,81,87,54,73
5144,0,0,0,0,0,0,0,0,0,0,0,0
5145,35,35,39,43,51,47,49,43,100,51,58,47
5146,18,44,44,13,23,15,18,56,15,69,0,100
5147,80,86,86,82,81,82,96,75,90,100,67,92
5148,0,0,0,0,0,0,0,0,0,0,0,0
5149,0,0,0,0,0,0,0,100,0,0,0,0
5150,67,100,43,40,36,48,86,29,12,38,38,38
5151,0,0,0,0,0,0,0,0,0,0,0,0
5152,66,64,76,61,67,70,87,80,91,100,81,89
5153,4,3,4,6,13,34,84,100,37,30,11,19
5154,42,39,38,41,33,50,65,57,82,100,62,88
5155,87,100,96,89,80,88,98,95,86,89,79,83
5156,23,65,72,82,96,100,91,82,40,30,19,31
5157,85,100,65,46,31,50,80,70,79,96,48,67
5158,0,0,0,0,0,0,0,0,0,0,0,0
5159,71,78,79,85,100,96,91,80,86,97,85,87
5160,86,64,63,73,90,74,97,100,80,82,67,77
5161,11,13,15,14,100,29,22,16,15,15,15,19
5162,100,0,0,0,0,0,0,50,0,42,42,0
5163,49,56,38,28,35,47,76,99,100,70,22,30
5164,35,100,97,28,14,10,16,10,15,31,10,15
5165,4,2,3,3,3,9,6,100,12,13,9,9
5166,90,100,94,71,63,72,79,69,72,83,58,90
5167,26,29,28,21,30,50,45,64,100,83,37,40
5168,0,0,0,0,0,0,0,0,0,0,0,0
5169,0,0,0,0,0,4,100,58,0,0,0,0
5170,17,20,7,0,0,0,48,22,100,46,0,22
5171,0,0,83,0,0,0,83,0,100,0,0,100
5172,57,29,0,24,0,57,0,100,48,0,0,48
5173,100,48,43,33,53,35,30,27,31,28,26,28
5174,88,76,100,71,96,21,57,24,31,42,11,30
5175,49,11,35,19,16,52,48,36,88,100,47,32
5176,88,100,79,67,71,77,93,84,81,92,70,75
5177,36,44,38,30,29,38,58,55,100,61,27,31
5178,7,24,13,22,100,50,44,34,33,39,14,50
5179,0,0,0,0,0,0,0,0,0,0,0,0
5180,82,93,89,75,80,83,84,77,100,83,63,84
5181,91,100,91,85,93,90,85,89,93,84,84,83
5182,0,0,0,0,0,0,0,100,0,100,0,0
5183,70,41,100,39,69,59,29,41,92,91,56,61
5184,81,100,80,50,34,51,68,62,88,100,49,70
5185,100,69,56,47,46,50,44,41,48,51,44,41
5186,50,100,65,14,8,31,0,0,27,43,23,45
5187,25,30,29,27,28,50,46,64,100,81,38,40
5188,36,100,49,0,7,9,9,7,21,30,0,0
5189,82,87,76,69,70,84,94,85,98,100,77,86
5190,82,87,76,69,70,84,94,85,98,100,77,86
5191,71,0,0,0,0,0,0,0,100,71,0,100
5192,7,4,7,2,2,1,39,67,78,100,11,27
5193,58,57,57,60,72,83,89,91,100,75,62,79
5194,29,32,23,19,15,29,30,51,82,100,24,36
5195,0,0,0,0,0,0,0,0,0,0,0,0
5196,32,38,41,31,49,55,79,87,90,100,44,48
5197,0,23,0,0,0,58,0,0,0,58,19,100
5198,32,11,33,37,16,15,73,43,94,100,60,89
5199,81,91,59,61,33,67,74,100,73,75,60,90
5200,71,66,43,76,29,33,100,71,44,34,2,25
5201,77,95,81,71,61,70,100,82,100,93,64,76
5202,0,100,29,21,25,50,50,25,0,0,0,21
5203,23,13,29,29,28,41,15,58,27,100,51,31
5204,22,15,19,18,26,36,61,73,51,100,33,18
5205,13,9,9,12,100,80,30,21,17,19,14,18
5206,53,87,67,68,82,50,100,58,44,39,53,60
5207,17,19,6,10,49,22,35,36,27,74,23,100
5208,0,0,0,0,0,0,0,0,0,0,0,0
5209,0,0,0,0,2,4,20,95,77,100,7,3
5210,47,44,55,38,43,57,64,63,100,75,52,59
5211,0,0,0,0,0,0,0,0,0,0,0,0
5212,72,29,22,21,47,100,69,41,33,40,36,71
5213,52,87,100,48,45,58,81,71,81,78,54,81
5214,0,0,0,0,0,0,0,0,100,71,32,15
5215,0,31,0,23,35,0,69,0,23,100,38,73
5216,76,100,76,52,35,46,66,58,73,78,60,79
5217,100,19,46,58,42,23,96,65,19,69,81,92
5218,60,54,52,44,48,62,91,79,100,84,54,67
5219,38,45,42,30,25,35,61,62,100,98,34,33
5220,56,60,100,27,24,17,22,0,60,40,0,40
5221,0,0,0,0,0,0,0,0,0,0,0,0
5222,56,63,59,51,58,64,76,82,100,98,59,68
5223,0,100,73,0,33,0,0,33,33,100,0,33
5224,84,96,80,70,65,79,98,88,99,100,85,96
5225,0,24,0,32,0,0,0,100,17,17,0,0
5226,0,0,0,0,42,0,83,0,0,0,0,100
5227,0,0,0,0,0,0,0,0,0,0,0,0
5228,42,26,24,23,75,88,87,68,61,46,81,100
5229,100,93,93,77,71,77,70,61,67,84,78,92
5230,24,26,24,43,33,25,24,23,34,37,43,100
5231,70,89,66,59,23,31,41,45,100,82,51,71
5232,21,17,17,11,15,16,23,36,41,100,96,29
5233,53,80,100,70,59,61,94,80,82,86,45,47
5234,77,83,90,83,87,97,97,93,95,100,81,92
5235,45,45,26,9,8,22,21,41,100,86,39,32
5236,17,20,17,38,29,22,20,20,33,34,38,100
5237,0,0,0,0,0,0,0,0,0,0,0,0
5238,52,56,23,17,24,28,29,23,23,28,44,100
5239,16,7,2,3,3,17,64,52,100,43,71,31
5240,0,0,0,0,0,0,0,0,0,0,0,0
5241,30,100,71,19,15,17,18,17,20,18,19,22
5242,35,0,0,88,0,0,100,76,0,65,35,29
5243,0,0,0,100,0,0,0,0,0,100,0,0
5244,100,64,0,45,0,0,0,0,55,0,0,0
5245,0,0,0,0,0,0,0,0,0,100,0,0
5246,0,0,100,0,0,0,0,0,0,0,0,0
5247,0,100,0,0,0,0,0,0,0,0,0,0
5248,8,56,20,5,4,8,45,48,100,18,5,0
5249,36,46,42,25,27,40,40,59,100,80,35,44
5250,0,0,0,0,0,0,100,0,0,0,0,0
5251,13,12,15,15,42,100,100,14,15,15,14,20
5252,74,100,75,31,39,54,85,25,19,31,10,21
5253,0,3,26,5,18,32,7,57,100,86,20,69
5254,70,0,58,27,0,0,39,15,100,18,52,97
5255,82,89,86,89,71,77,88,80,100,92,70,87
5256,44,56,51,44,56,69,77,86,100,95,53,48
5257,100,72,70,69,83,80,78,64,66,76,69,70
5258,55,59,49,39,45,52,78,85,93,100,48,47
5259,73,73,84,80,98,100,88,83,77,73,82,76
5260,19,100,26,16,13,11,13,11,13,16,14,15
5261,19,6,14,29,10,15,100,90,42,33,20,32
5262,100,70,57,25,5,3,8,5,31,12,9,13
5263,37,47,38,28,27,26,46,52,100,36,11,17
5264,46,100,41,34,15,67,55,22,44,64,40,86
5265,56,45,42,24,23,34,58,57,60,100,24,55
5266,82,89,84,63,56,62,78,73,79,100,57,77
5267,67,67,66,78,75,75,82,79,85,85,79,100
5268,25,25,35,45,0,0,25,25,100,70,25,80
5269,75,77,76,72,76,78,77,78,81,84,100,80
5270,46,48,100,61,74,27,85,38,22,45,8,23
5271,56,60,61,38,34,44,66,52,63,100,41,64
5272,25,71,39,24,28,34,80,100,92,50,13,56
5273,40,44,23,38,5,24,49,100,22,71,38,37
5274,0,0,0,0,0,0,0,0,0,100,0,0
5275,50,53,71,100,67,87,66,39,48,60,59,68
5276,54,52,54,94,59,90,62,57,66,100,81,57
5277,15,6,5,4,5,7,7,6,7,100,24,35
5278,0,0,0,0,0,0,0,0,0,0,0,0
5279,32,100,57,32,6,21,53,47,59,43,24,21
5280,57,61,69,66,56,68,59,47,100,52,49,65
5281,87,98,60,63,56,72,97,97,100,79,69,93
5282,67,69,68,60,69,80,100,81,84,80,73,75
5283,65,100,65,49,24,47,86,69,88,65,30,43
5284,42,57,43,30,29,46,39,61,100,71,42,52
5285,0,0,0,100,0,0,0,0,0,0,0,0
5286,57,60,68,67,81,100,96,98,79,87,37,50
5287,66,77,74,51,50,78,100,80,79,85,60,84
5288,0,0,0,0,3,3,0,23,100,42,0,7
5289,0,100,0,0,0,0,0,0,83,0,0,0
5290,70,79,85,56,62,95,81,87,85,79,59,100
5291,89,77,85,79,96,82,100,84,82,86,79,89
5292,67,100,82,30,15,70,61,52,88,82,18,15
5293,65,74,71,67,69,73,75,74,79,100,85,81
5294,65,74,71,67,69,73,75,74,79,100,85,81
5295,75,74,76,71,71,83,100,84,93,96,76,91
5296,18,61,30,41,49,28,58,100,68,28,27,32
5297,0,0,0,0,0,0,25,100,30,30,0,0
5298,42,0,0,0,42,0,0,100,0,42,0,42
5299,11,66,45,65,24,34,42,89,45,100,20,0
5300,50,44,41,34,26,33,50,50,69,100,44,70
5301,75,76,49,54,100,96,92,83,81,88,64,90
5302,11,13,12,36,27,16,13,12,24,25,35,100
5303,12,15,13,37,28,18,14,13,25,26,36,100
5304,11,14,12,36,27,17,13,12,24,25,35,100
5305,11,13,12,36,27,16,13,12,24,25,35,100
5306,11,14,12,36,27,17,13,12,24,25,35,100
5307,11,13,12,36,27,16,13,12,24,25,35,100
5308,11,13,12,36,27,16,13,12,24,25,35,100
5309,11,14,12,36,26,17,13,12,24,25,35,100
5310,11,13,12,36,27,16,13,12,24,25,35,100
5311,11,13,12,36,27,16,13,12,24,25,35,100
5312,11,13,12,36,27,16,13,12,24,25,35,100
5313,11,13,12,36,27,16,13,12,24,25,35,100
5314,11,14,12,36,27,17,13,12,24,25,35,100
5315,11,13,12,36,27,16,13,12,24,25,35,100
5316,11,13,12,36,27,16,13,12,24,25,35,100
5317,11,13,12,36,27,16,13,12,24,25,35,100
5318,11,13,12,36,27,16,13,12,24,25,35,100
5319,45,57,53,98,100,55,38,42,49,63,48,42
5320,73,85,90,80,83,85,85,87,89,100,88,82
5321,46,34,82,24,22,13,35,50,56,100,30,53
5322,59,53,47,24,37,64,100,48,45,40,35,89
5323,39,30,31,18,27,100,63,34,37,29,30,58
5324,83,80,67,51,76,62,83,68,78,77,100,85
5325,56,67,63,60,81,100,87,80,77,83,85,76
5326,83,80,78,82,100,96,97,99,90,82,91,93
5327,98,81,75,65,100,93,96,95,90,89,99,99
5328,100,90,76,58,28,18,27,49,54,79,17,38
5329,77,94,100,36,20,28,44,65,81,100,33,54
5330,79,100,81,58,33,47,74,53,73,65,62,71
5331,100,84,52,57,10,10,21,21,27,39,11,22
5332,32,20,27,51,0,0,25,68,100,39,27,61
5333,81,96,75,52,35,49,52,71,95,100,62,88
